alert_id,timestamp,device_id,user_id,alert_type,process_name,severity,status,analyst_decision,timestamp_raw,timestamp_format_raw,severity_raw,quality_flags
EDR001739,2026-03-22 19:16:13,D0187,U0117,Malware Signature,mimikatz.exe,CRITICAL,Closed,TRUE_POSITIVE,2026-03-22 19:16:13,iso_space,Critical,
EDR000876,2026-03-03 16:22:27,D0147,U0080,Unusual Network,sccm_client.exe,LOW,Closed,FALSE_POSITIVE,2026-03-03 16:22:27,iso_space,Low,
EDR001848,2026-03-13 08:47:52,D9003,U0146,Suspicious Process,outlook.exe,LOW,Open,NEEDS_INVESTIGATION,2026-03-13 08:47:52,iso_space,Low,UNKNOWN_DEVICE_REF
EDR000557,2026-03-06 12:59:11,D0055,U0105,Suspicious Process,outlook.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-06 12:59:11,iso_space,High,
EDR000535,2026-03-06 18:08:08,D0188,U0224,PUP Detected,outlook.exe,LOW,Open,FALSE_POSITIVE,2026-03-06 18:08:08,iso_space,Low,
EDR000231,2026-03-15 12:56:07,D0109,U0144,Unusual Network,chrome.exe,LOW,Closed,FALSE_POSITIVE,2026-03-15 12:56:07,iso_space,Low,
EDR001053,2026-03-06 19:56:12,D0095,U0250,PUP Detected,teams.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-06 19:56:12,iso_space,High,
EDR001195,2026-03-11 00:42:00,D0117,U0219,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11 00:42:00,iso_space,high,MISSING_ANALYST_DECISION
EDR001326,2026-03-11 07:15:00,D0148,U0299,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 07:15:00,iso_space,HIGH,
EDR000593,2026-03-03 14:48:10,D0073,U0393,Unusual Network,teams.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-03 14:48:10,iso_space,MEDIUM,
EDR001236,2026-03-11 02:45:00,D0056,U0207,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 02:45:00,iso_space,high,
EDR000421,2026-03-13 18:01:41,D0189,U0162,Suspicious Process,python.exe,LOW,Closed,FALSE_POSITIVE,2026-03-13 18:01:41,iso_space,low,
EDR001274,2026-03-11 04:39:00,D0081,U0126,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 04:39:00,iso_space,HIGH,
EDR001547,2026-03-11 18:18:00,D0024,U0099,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 18:18:00,iso_space,HIGH,
EDR001346,2026-03-11 08:15:00,D0075,U0376,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 08:15:00,iso_space,high,
EDR000871,2026-03-11 10:37:58,D0102,U0319,PUP Detected,sccm_client.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-11T10:37:58Z,iso_z,medium,
EDR000389,2026-03-09 17:56:04,D0012,U0217,Unusual Network,antivirus_update.exe,LOW,Open,FALSE_POSITIVE,2026-03-09 17:56:04,iso_space,Low,
EDR000406,2026-03-06 15:27:58,D0185,U0167,PUP Detected,sccm_client.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-06 15:27:58,iso_space,high,
EDR001058,2026-03-22 09:35:35,D0023,U0313,Unusual Network,teams.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-22 09:35:35,iso_space,high,
EDR001186,2026-03-11 00:15:00,D0005,U0367,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 00:15:00,iso_space,High,
EDR000728,2026-03-13 11:00:37,D0103,U0148,Unusual Network,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-13 11:00:37,iso_space,medium,
EDR000045,2026-03-04 19:10:11,D0089,U0123,PUP Detected,sccm_client.exe,HIGH,In Progress,,2026-03-04 19:10:11,iso_space,high,MISSING_ANALYST_DECISION
EDR001260,2026-03-11 03:57:00,D0186,U0079,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 03:57:00,iso_space,HIGH,
EDR001820,2026-03-17 03:30:00,D0011,U0113,Persistence Attempt,rundll32.exe,CRITICAL,Open,TRUE_POSITIVE,2026-03-17 03:30:00,iso_space,Critical,
EDR001144,2026-03-05 18:40:22,D0171,U0099,Unusual Network,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-05 18:40:22,iso_space,high,
EDR000375,2026-03-14 10:45:04,D0184,U0375,Unusual Network,chrome.exe,LOW,Open,FALSE_POSITIVE,2026-03-14 10:45:04,iso_space,low,
EDR000024,2026-03-10 11:09:44,D0196,U0118,Unusual Network,teams.exe,LOW,Open,FALSE_POSITIVE,2026-03-10 11:09:44,iso_space,Low,
EDR001587,2026-03-17 19:51:36,D0056,U0384,Persistence Attempt,mimikatz.exe,CRITICAL,Closed,FALSE_POSITIVE,2026-03-17 19:51:36,iso_space,CRITICAL,
EDR000873,2026-03-13 14:30:26,D0028,U0267,PUP Detected,python.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-13T14:30:26Z,iso_z,Medium,
EDR001607,2026-03-08 12:59:16,D0025,U0287,Unusual Network,rundll32.exe,MEDIUM,Open,NEEDS_INVESTIGATION,2026-03-08 12:59:16,iso_space,medium,
EDR000462,2026-03-19 17:03:17,D0144,U0177,Unusual Network,sccm_client.exe,LOW,Open,FALSE_POSITIVE,2026-03-19 17:03:17,iso_space,Low,
EDR000276,2026-03-13 14:14:25,D0168,U0348,Suspicious Process,chrome.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-13 14:14:25,iso_space,medium,
EDR000527,2026-03-22 11:44:35,D0018,U0184,Unusual Network,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-22 11:44:35,iso_space,MEDIUM,
EDR001625,2026-03-05 08:39:34,D0067,U0341,PowerShell Abuse,teams.exe,HIGH,In Progress,NEEDS_INVESTIGATION,2026-03-05T08:39:34Z,iso_z,HIGH,
EDR000200,2026-03-08 16:10:41,D0188,U0239,Unusual Network,outlook.exe,LOW,Open,FALSE_POSITIVE,2026-03-08T16:10:41Z,iso_z,low,
EDR000528,2026-03-02 14:18:27,D0031,U0210,PUP Detected,chrome.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-02T14:18:27Z,iso_z,HIGH,
EDR000882,2026-03-18 12:26:12,D0094,U0110,Suspicious Process,sccm_client.exe,MEDIUM,Open,,2026-03-18 12:26:12,iso_space,MEDIUM,MISSING_ANALYST_DECISION
EDR001680,2026-03-20 18:45:26,D0062,U0232,Suspicious Process,rundll32.exe,HIGH,Open,NEEDS_INVESTIGATION,2026-03-20 18:45:26,iso_space,HIGH,
EDR001486,2026-03-11 15:15:00,D0174,U0172,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 15:15:00,iso_space,high,
EDR000458,2026-03-04 19:05:20,D0186,U0214,Unusual Network,sccm_client.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-04T19:05:20Z,iso_z,medium,
EDR001731,2026-03-09 09:12:52,D0014,U0239,Credential Access,rundll32.exe,CRITICAL,Closed,TRUE_POSITIVE,2026-03-09 09:12:52,iso_space,CRITICAL,
EDR000764,2026-03-10 18:54:53,D0071,U0128,Suspicious Process,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-10 18:54:53,iso_space,medium,
EDR001155,2026-03-08 19:46:43,D0128,U0191,Suspicious Process,outlook.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-08 19:46:43,iso_space,low,
EDR000033,2026-03-09 17:18:04,D0005,U0232,Suspicious Process,sccm_client.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-09 17:18:04,iso_space,MEDIUM,
EDR000568,2026-03-08 11:13:19,D0193,U0022,Suspicious Process,chrome.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-08 11:13:19,iso_space,MEDIUM,
EDR001706,2026-03-09 15:30:41,D0167,U0362,Suspicious Process,sccm_client.exe,HIGH,In Progress,NEEDS_INVESTIGATION,2026-03-09 15:30:41,iso_space,HIGH,
EDR001832,2026-03-21 08:58:35,D9003,U0288,PowerShell Abuse,cryptolock.exe,CRITICAL,Closed,FALSE_POSITIVE,2026-03-21 08:58:35,iso_space,CRITICAL,UNKNOWN_DEVICE_REF
EDR001312,2026-03-11 06:33:00,D0186,U0205,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 06:33:00,iso_space,High,
EDR000712,2026-03-12 08:44:39,D0182,U0287,Suspicious Process,inventory_scan.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-12 08:44:39,iso_space,Medium,
EDR001421,2026-03-11 12:00:00,D0058,U0318,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 12:00:00,iso_space,High,
EDR000478,2026-03-18 18:50:55,D0085,U0127,Suspicious Process,chrome.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-18T18:50:55Z,iso_z,medium,
EDR000653,2026-03-15 15:52:26,D0115,U0118,Suspicious Process,antivirus_update.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-15T15:52:26Z,iso_z,High,
EDR001734,2026-03-04 10:50:55,D0017,U0088,Persistence Attempt,powershell_enc.exe,HIGH,Closed,TRUE_POSITIVE,2026-03-04 10:50:55,iso_space,HIGH,
EDR000394,2026-03-20 09:29:38,D0155,U0199,PUP Detected,inventory_scan.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-20T09:29:38Z,iso_z,medium,
EDR000305,2026-03-11 11:39:26,D0109,U0323,Suspicious Process,outlook.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-11T11:39:26Z,iso_z,Medium,
EDR000755,2026-03-02 14:39:18,D0111,U0200,Unusual Network,inventory_scan.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-02 14:39:18,iso_space,High,
EDR000852,2026-03-20 11:59:54,D0154,U0355,Suspicious Process,antivirus_update.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-20 11:59:54,iso_space,MEDIUM,
EDR001612,2026-03-11 13:03:06,D0028,U0196,Credential Access,sccm_client.exe,CRITICAL,In Progress,NEEDS_INVESTIGATION,2026-03-11 13:03:06,iso_space,CRITICAL,
EDR000285,2026-03-10 12:34:01,D0133,U0077,PUP Detected,chrome.exe,LOW,In Progress,,2026-03-10 12:34:01,iso_space,Low,MISSING_ANALYST_DECISION
EDR000685,2026-03-07 08:24:15,D0005,U0163,PUP Detected,outlook.exe,HIGH,Open,,2026-03-07 08:24:15,iso_space,High,MISSING_ANALYST_DECISION
EDR000443,2026-03-22 09:56:31,D0110,U0346,Unusual Network,chrome.exe,LOW,In Progress,,2026-03-22 09:56:31,iso_space,Low,MISSING_ANALYST_DECISION
EDR001227,2026-03-11 02:18:00,D0107,U0339,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 02:18:00,iso_space,HIGH,
EDR000569,2026-03-15 18:09:12,D0087,U0158,Unusual Network,teams.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-15 18:09:12,iso_space,HIGH,
EDR001741,2026-03-04 13:51:52,D0180,U0072,PowerShell Abuse,cryptolock.exe,HIGH,Closed,TRUE_POSITIVE,2026-03-04 13:51:52,iso_space,high,
EDR000893,2026-03-19 14:09:21,D0054,U0021,Unusual Network,chrome.exe,LOW,Closed,FALSE_POSITIVE,2026-03-19 14:09:21,iso_space,low,
EDR000232,2026-03-03 12:46:47,D0096,U0126,Suspicious Process,outlook.exe,LOW,Closed,FALSE_POSITIVE,2026-03-03 12:46:47,iso_space,LOW,
EDR000112,2026-03-14 18:04:04,D0116,U0047,Suspicious Process,teams.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-14T18:04:04Z,iso_z,high,
EDR000567,2026-03-07 16:10:30,D0080,U0069,PUP Detected,outlook.exe,LOW,Closed,FALSE_POSITIVE,2026-03-07 16:10:30,iso_space,low,
EDR000360,2026-03-18 10:59:23,D0183,U0245,Suspicious Process,inventory_scan.exe,LOW,In Progress,,2026-03-18 10:59:23,iso_space,low,MISSING_ANALYST_DECISION
EDR000900,2026-03-12 17:49:13,D0065,U0275,PUP Detected,outlook.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-12 17:49:13,iso_space,HIGH,
EDR001149,2026-03-16 14:39:56,D0141,U0225,Suspicious Process,teams.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-16 14:39:56,iso_space,HIGH,
EDR000781,2026-03-10 14:54:33,D0192,U0159,Suspicious Process,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-10 14:54:33,iso_space,Medium,
EDR000483,2026-03-17 12:05:24,D0114,U0183,PUP Detected,inventory_scan.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-17T12:05:24Z,iso_z,MEDIUM,
EDR001297,2026-03-11 05:48:00,D0098,U0201,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T05:48:00Z,iso_z,High,
EDR000945,2026-03-18 14:49:07,D0009,U0303,Unusual Network,antivirus_update.exe,HIGH,In Progress,,2026-03-18 14:49:07,iso_space,High,MISSING_ANALYST_DECISION
EDR001179,2026-03-18 09:21:05,D0135,U0064,Suspicious Process,teams.exe,LOW,Closed,FALSE_POSITIVE,2026-03-18 09:21:05,iso_space,Low,
EDR001766,2026-03-16 08:38:08,D0104,U0040,Credential Access,mimikatz.exe,CRITICAL,Closed,TRUE_POSITIVE,2026-03-16 08:38:08,iso_space,critical,
EDR000023,2026-03-03 13:55:35,D0094,U0341,PUP Detected,python.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-03 13:55:35,iso_space,MEDIUM,
EDR000975,2026-03-22 08:09:34,D0200,U0082,Unusual Network,antivirus_update.exe,LOW,Open,FALSE_POSITIVE,2026-03-22T08:09:34Z,iso_z,low,
EDR001196,2026-03-11 00:45:00,D0192,U0327,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T00:45:00Z,iso_z,high,
EDR001709,2026-03-06 08:53:47,D0092,U0247,Credential Access,powershell_enc.exe,MEDIUM,In Progress,NEEDS_INVESTIGATION,2026-03-06T08:53:47Z,iso_z,MEDIUM,
EDR001125,2026-03-07 16:53:34,D0092,U0318,Unusual Network,sccm_client.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-07T16:53:34Z,iso_z,High,
EDR000879,2026-03-07 10:44:17,D0199,U0363,PUP Detected,chrome.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-07T10:44:17Z,iso_z,Medium,
EDR001348,2026-03-11 08:21:00,D0108,U0084,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 08:21:00,iso_space,High,
EDR000634,2026-03-08 12:34:36,D0122,U0042,Suspicious Process,antivirus_update.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-08 12:34:36,iso_space,Low,
EDR000173,2026-03-19 11:48:09,D0002,U0179,Unusual Network,antivirus_update.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-19 11:48:09,iso_space,MEDIUM,
EDR000058,2026-03-18 18:54:30,D0112,U0178,Unusual Network,chrome.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-18 18:54:30,iso_space,Medium,
EDR000601,2026-03-10 18:13:51,D0034,U0298,Suspicious Process,inventory_scan.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-10 18:13:51,iso_space,LOW,
EDR001434,2026-03-11 12:39:00,D0019,U0320,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 12:39:00,iso_space,high,
EDR000401,2026-03-12 19:39:25,D0131,U0252,Unusual Network,teams.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-12 19:39:25,iso_space,Low,
EDR000029,2026-03-15 09:32:19,D0142,U0244,Unusual Network,teams.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-15T09:32:19Z,iso_z,high,
EDR001713,2026-03-19 08:53:20,D0167,U0107,Unusual Network,sccm_client.exe,HIGH,Open,NEEDS_INVESTIGATION,2026-03-19 08:53:20,iso_space,high,
EDR000057,2026-03-12 14:21:46,D0161,U0052,Unusual Network,teams.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-12T14:21:46Z,iso_z,Low,
EDR000048,2026-03-06 17:13:44,D0193,U0344,Unusual Network,antivirus_update.exe,HIGH,Open,FALSE_POSITIVE,2026-03-06T17:13:44Z,iso_z,high,
EDR001504,2026-03-11 16:09:00,D0140,U0041,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 16:09:00,iso_space,HIGH,
EDR001791,2026-03-12 03:15:00,D0003,U0007,Credential Access,powershell_enc.exe,CRITICAL,Open,TRUE_POSITIVE,2026-03-12 03:15:00,iso_space,CRITICAL,
EDR001850,2026-03-02 13:04:36,D9001,U0260,Suspicious Process,inventory_scan.exe,CRITICAL,Open,NEEDS_INVESTIGATION,2026-03-02 13:04:36,iso_space,Critical,UNKNOWN_DEVICE_REF
EDR000502,2026-03-07 13:00:15,D0039,U0200,Suspicious Process,python.exe,MEDIUM,Open,,2026-03-07 13:00:15,iso_space,Medium,MISSING_ANALYST_DECISION
EDR000277,2026-03-09 19:50:04,D0005,U0184,PUP Detected,inventory_scan.exe,HIGH,Open,FALSE_POSITIVE,2026-03-09 19:50:04,iso_space,HIGH,
EDR001213,2026-03-11 01:36:00,D0098,U0237,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 01:36:00,iso_space,HIGH,
EDR000501,2026-03-20 18:10:58,D0030,U0205,PUP Detected,antivirus_update.exe,HIGH,Open,FALSE_POSITIVE,2026-03-20 18:10:58,iso_space,High,
EDR000584,2026-03-13 19:20:38,D0189,U0120,PUP Detected,outlook.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-13 19:20:38,iso_space,HIGH,
EDR001725,2026-03-17 08:19:06,D0006,U0363,Credential Access,rundll32.exe,HIGH,In Progress,NEEDS_INVESTIGATION,2026-03-17T08:19:06Z,iso_z,High,
EDR000270,2026-03-08 09:15:48,D0141,U0292,PUP Detected,antivirus_update.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-08T09:15:48Z,iso_z,low,
EDR000628,2026-03-17 15:04:28,D0070,U0389,PUP Detected,chrome.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-17 15:04:28,iso_space,High,
EDR000370,2026-03-18 18:15:59,D0139,U0023,PUP Detected,sccm_client.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-18 18:15:59,iso_space,medium,
EDR001296,2026-03-11 05:45:00,D0189,U0046,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T05:45:00Z,iso_z,high,
EDR000363,2026-03-06 16:54:46,D0046,U0110,PUP Detected,chrome.exe,LOW,Closed,FALSE_POSITIVE,2026-03-06 16:54:46,iso_space,low,
EDR000438,2026-03-20 14:27:13,D0194,U0042,Suspicious Process,teams.exe,HIGH,Open,FALSE_POSITIVE,2026-03-20T14:27:13Z,iso_z,high,
EDR000985,2026-03-15 08:47:26,D0126,U0280,Unusual Network,inventory_scan.exe,LOW,Closed,FALSE_POSITIVE,2026-03-15 08:47:26,iso_space,low,
EDR001752,2026-03-10 12:14:39,D0081,U0217,Persistence Attempt,powershell_enc.exe,CRITICAL,Closed,,2026-03-10 12:14:39,iso_space,CRITICAL,MISSING_ANALYST_DECISION
EDR000885,2026-03-14 08:00:46,D0026,U0061,Suspicious Process,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-14 08:00:46,iso_space,low,
EDR000402,2026-03-13 09:35:24,D0166,U0373,Suspicious Process,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-13 09:35:24,iso_space,LOW,
EDR000043,2026-03-08 18:34:40,D0071,U0137,PUP Detected,chrome.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-08 18:34:40,iso_space,Medium,
EDR000425,2026-03-13 09:22:48,D0190,U0016,Unusual Network,python.exe,LOW,Open,FALSE_POSITIVE,2026-03-13 09:22:48,iso_space,low,
EDR001535,2026-03-11 17:42:00,D0091,U0046,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 17:42:00,iso_space,HIGH,
EDR000642,2026-03-11 18:29:33,D0014,U0254,Unusual Network,teams.exe,LOW,Open,FALSE_POSITIVE,2026-03-11 18:29:33,iso_space,LOW,
EDR000062,2026-03-09 19:39:38,D0026,U0202,PUP Detected,sccm_client.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-09 19:39:38,iso_space,Medium,
EDR001133,2026-03-08 15:22:33,D0024,U0113,PUP Detected,sccm_client.exe,LOW,Closed,FALSE_POSITIVE,2026-03-08T15:22:33Z,iso_z,low,
EDR000338,2026-03-11 19:56:58,D0027,U0311,Unusual Network,chrome.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-11 19:56:58,iso_space,Low,
EDR000848,2026-03-09 16:31:53,D0033,U0139,PUP Detected,teams.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-09T16:31:53Z,iso_z,High,
EDR001124,2026-03-12 16:00:25,D0052,U0192,Suspicious Process,outlook.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-12 16:00:25,iso_space,Medium,
EDR000826,2026-03-19 11:47:02,D0177,U0049,Suspicious Process,inventory_scan.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-19 11:47:02,iso_space,High,
EDR000679,2026-03-10 18:44:05,D0116,U0309,PUP Detected,outlook.exe,LOW,Closed,FALSE_POSITIVE,2026-03-10 18:44:05,iso_space,LOW,
EDR001622,2026-03-20 08:55:07,D0012,U0114,Suspicious Process,antivirus_update.exe,HIGH,In Progress,NEEDS_INVESTIGATION,2026-03-20T08:55:07Z,iso_z,high,
EDR001683,2026-03-22 11:12:34,D0194,U0248,Suspicious Process,chrome.exe,CRITICAL,In Progress,,2026-03-22T11:12:34Z,iso_z,CRITICAL,MISSING_ANALYST_DECISION
EDR001445,2026-03-11 13:12:00,D0043,U0182,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T13:12:00Z,iso_z,High,
EDR001827,2026-03-09 12:23:34,D9004,U0321,Suspicious Process,inventory_scan.exe,MEDIUM,Open,NEEDS_INVESTIGATION,2026-03-09 12:23:34,iso_space,MEDIUM,UNKNOWN_DEVICE_REF
EDR001188,2026-03-11 00:21:00,D0182,U0370,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 00:21:00,iso_space,high,
EDR000868,2026-03-10 15:36:50,D0037,U0088,Unusual Network,inventory_scan.exe,MEDIUM,Closed,,2026-03-10 15:36:50,iso_space,MEDIUM,MISSING_ANALYST_DECISION
EDR000649,2026-03-22 10:18:39,D0081,U0072,Unusual Network,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-22 10:18:39,iso_space,high,
EDR001218,2026-03-11 01:51:00,D0028,U0229,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 01:51:00,iso_space,high,
EDR001364,2026-03-11 09:09:00,D0025,U0197,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 09:09:00,iso_space,high,
EDR000521,2026-03-10 17:28:05,D0018,U0258,Unusual Network,outlook.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-10 17:28:05,iso_space,Low,
EDR000014,2026-03-17 09:37:33,D0196,U0386,Suspicious Process,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-17T09:37:33Z,iso_z,HIGH,
EDR001853,2026-03-11 13:02:54,D9005,U0315,Suspicious Process,chrome.exe,CRITICAL,Open,,2026-03-11T13:02:54Z,iso_z,critical,MISSING_ANALYST_DECISION;UNKNOWN_DEVICE_REF
EDR000068,2026-03-19 16:09:16,D0038,U0217,Suspicious Process,inventory_scan.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-19 16:09:16,iso_space,high,
EDR000101,2026-03-21 19:10:27,D0082,U0298,Unusual Network,teams.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-21 19:10:27,iso_space,Medium,
EDR000809,2026-03-02 13:40:51,D0159,U0113,PUP Detected,inventory_scan.exe,LOW,Open,FALSE_POSITIVE,2026-03-02T13:40:51Z,iso_z,LOW,
EDR001310,2026-03-11 06:27:00,D0024,U0062,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 06:27:00,iso_space,HIGH,
EDR000118,2026-03-20 18:53:11,D0199,U0240,PUP Detected,outlook.exe,HIGH,In Progress,,2026-03-20 18:53:11,iso_space,high,MISSING_ANALYST_DECISION
EDR001761,2026-03-02 09:15:29,D0025,U0354,Malware Signature,psexec.exe,HIGH,Closed,TRUE_POSITIVE,2026-03-02 09:15:29,iso_space,high,
EDR001315,2026-03-11 06:42:00,D0087,U0278,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 06:42:00,iso_space,HIGH,
EDR000230,2026-03-09 19:08:53,D0155,U0365,Suspicious Process,outlook.exe,LOW,Open,FALSE_POSITIVE,2026-03-09T19:08:53Z,iso_z,Low,
EDR001358,2026-03-11 08:51:00,D0170,U0194,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T08:51:00Z,iso_z,high,
EDR000042,2026-03-07 17:04:09,D0115,U0191,Suspicious Process,chrome.exe,LOW,Open,,2026-03-07 17:04:09,iso_space,Low,MISSING_ANALYST_DECISION
EDR001277,2026-03-11 04:48:00,D0028,U0172,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 04:48:00,iso_space,HIGH,
EDR000457,2026-03-22 12:10:45,D0121,U0069,PUP Detected,inventory_scan.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-22 12:10:45,iso_space,high,
EDR001305,2026-03-11 06:12:00,D0002,U0077,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 06:12:00,iso_space,HIGH,
EDR000405,2026-03-18 08:47:57,D0145,U0178,Unusual Network,sccm_client.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-18T08:47:57Z,iso_z,MEDIUM,
EDR001397,2026-03-11 10:48:00,D0061,U0040,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 10:48:00,iso_space,High,
EDR001560,2026-03-11 18:57:00,D0152,U0205,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T18:57:00Z,iso_z,HIGH,
EDR000378,2026-03-15 12:50:55,D0166,U0267,Unusual Network,teams.exe,LOW,Open,FALSE_POSITIVE,2026-03-15 12:50:55,iso_space,Low,
EDR001837,2026-03-22 15:58:24,D9005,U0012,PUP Detected,sccm_client.exe,HIGH,Open,NEEDS_INVESTIGATION,2026-03-22 15:58:24,iso_space,High,UNKNOWN_DEVICE_REF
EDR000001,2026-03-12 08:30:31,D0080,U0333,PUP Detected,chrome.exe,LOW,Closed,FALSE_POSITIVE,2026-03-12 08:30:31,iso_space,low,
EDR001318,2026-03-11 06:51:00,D0052,U0230,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T06:51:00Z,iso_z,high,
EDR001340,2026-03-11 07:57:00,D0070,U0307,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T07:57:00Z,iso_z,High,
